"ID","gene","pathway"
"410","LOC_OsM1g00480","aerobic respiration -- electron donor II"
"411","LOC_Os06g42560","tryptophan biosynthesis"
"412","LOC_Os08g07180","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"413","LOC_Os08g07180","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"414","LOC_Os08g07180","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"415","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"416","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"417","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"418","LOC_Os08g07180","cytokinins-<i>O</i>-glucoside biosynthesis"
"419","LOC_Os08g07180","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"420","LOC_Os08g07180","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"421","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"422","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"423","LOC_Os08g07180","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"424","LOC_Os08g07180","cytokinins-<i>O</i>-glucoside biosynthesis"
"425","LOC_Os08g07180","cytokinins-<i>O</i>-glucoside biosynthesis"
"426","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"427","LOC_Os08g07180","cytokinins-<i>O</i>-glucoside biosynthesis"
"428","LOC_Os08g07180","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"429","LOC_Os01g44970","homogalacturonan degradation"
"430","LOC_Os01g08760","phospholipid biosynthesis II"
"431","LOC_Os01g48910","fatty acid &beta;-oxidation I"
"432","LOC_Os01g48910","fatty acid &beta;-oxidation II (plant saturated)"
"433","LOC_Os06g05860","glycolysis IV (plant cytosol)"
"434","LOC_Os06g05860","sucrose degradation to ethanol and lactate (anaerobic)"
"435","LOC_Os06g05860","glycolysis I"
"436","LOC_Os07g44480","betanidin degradation"
"437","LOC_Os06g10850","triacylglycerol degradation"
"438","LOC_Os03g18860","homogalacturonan degradation"
"439","LOC_Os05g29990","UDP-D-xylose biosynthesis"
"440","LOC_Os05g29990","brassinosteroid biosynthesis II"
"441","LOC_Os05g29990","dTDP-L-rhamnose biosynthesis I"
"442","LOC_Os09g25150","phenylpropanoid biosynthesis"
"443","LOC_Os09g25150","brassinosteroid biosynthesis II"
"444","LOC_Os09g25150","phenylpropanoid biosynthesis"
"445","LOC_Os01g71690","cellulose biosynthesis"
"446","LOC_Os01g12910","acyl-CoA thioesterase pathway"
"447","LOC_Os03g57980","arginine biosynthesis II (acetyl cycle)"
"448","LOC_Os03g57980","arginine biosynthesis I"
"449","LOC_Os03g57980","de novo biosynthesis of pyrimidine ribonucleotides"
"450","LOC_Os03g43820","homogalacturonan degradation"
"451","LOC_Os01g08220","gibberellin biosynthesis III (early C-13 hydroxylation)"
"452","LOC_Os04g53210","glutamine degradation III"
"453","LOC_Os04g53210","glutamate biosynthesis I"
"454","LOC_Os01g55880","proline biosynthesis II"
"455","LOC_Os01g55880","proline biosynthesis I"
"456","LOC_Os01g55880","citrulline biosynthesis"
"457","LOC_Os06g22140","thioredoxin pathway"
"458","LOC_Os07g46852","methionine degradation III"
"459","LOC_Os07g46852","phenylalanine degradation III"
"460","LOC_Os07g46852","tetrapyrrole biosynthesis I"
"461","LOC_Os07g46852","ethanol fermentation to acetate"
"462","LOC_Os07g46852","mixed acid fermentation"
"463","LOC_Os07g46852","oxidative ethanol degradation I"
"464","LOC_Os07g46852","sucrose degradation to ethanol and lactate (anaerobic)"
"465","LOC_Os07g46852","enterobactin biosynthesis"
"466","LOC_Os03g02740","phospholipases"
"467","LOC_Os03g02740","choline biosynthesis III"
"468","LOC_Os07g13800","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"469","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"470","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"471","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"472","LOC_Os07g13800","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"473","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"474","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"475","LOC_Os07g13800","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"476","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"477","LOC_Os07g13800","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"478","LOC_Os07g13800","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"479","LOC_Os07g13800","cytokinins-<i>O</i>-glucoside biosynthesis"
"480","LOC_Os07g13800","cytokinins-<i>O</i>-glucoside biosynthesis"
"481","LOC_Os07g13800","cytokinins-<i>O</i>-glucoside biosynthesis"
"482","LOC_Os07g13800","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"483","LOC_Os07g13800","cytokinins-<i>O</i>-glucoside biosynthesis"
"484","LOC_Os07g13800","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"485","LOC_Os02g17330","leucine degradation I"
"486","LOC_Os02g17330","leucine biosynthesis"
"487","LOC_Os02g17330","isoleucine degradation I"
"488","LOC_Os02g17330","isoleucine biosynthesis from threonine"
"489","LOC_Os02g17330","pantothenate biosynthesis II"
"490","LOC_Os02g17330","valine degradation I"
"491","LOC_Os02g17330","valine biosynthesis"
"492","LOC_Os02g17330","pantothenate biosynthesis I"
"493","LOC_Os02g01590","sucrose degradation I"
"494","LOC_Os02g01590","sucrose degradation III"
"495","LOC_Os02g01590","fructan biosynthesis"
"496","LOC_Os02g01590","fructan degradation"
"497","LOC_Os06g08670","glutathione redox reactions I"
"498","LOC_Os08g36900","starch degradation"
"499","LOC_Os08g36900","starch degradation"
"500","LOC_Os08g23110","tRNA charging pathway"
"501","LOC_Os08g34720","serine biosynthesis"
"502","LOC_Os08g25070","homogalacturonan degradation"
"503","LOC_Os05g07632","photorespiration"
"504","LOC_Os03g61710","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"505","LOC_Os03g61710","galactose degradation II"
"506","LOC_Os02g24580","aerobic respiration -- electron donor III"
"507","LOC_Os02g24580","aerobic respiration -- electron donor II"
"508","LOC_Os02g24580","respiration (anaerobic)-- electron donors reaction list"
"509","LOC_Os02g24580","aerobic respiration -- electron donors reaction list"
"510","LOC_Os02g24580","NAD/NADH phosphorylation and dephosphorylation"
"511","LOC_Os02g35039","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"512","LOC_Os02g35039","galactose degradation II"
"513","LOC_Os02g35039","UDP-glucose conversion"
"514","LOC_Os02g35039","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"515","LOC_Os02g35039","brassinosteroid biosynthesis II"
"516","LOC_Os10g41480","chorismate biosynthesis"
"517","LOC_Os09g24600","spermidine biosynthesis"
"518","LOC_Os09g24600","spermine biosynthesis"
"519","LOC_Os11g01340","phospholipid desaturation"
"520","LOC_Os11g01340","phospholipid desaturation"
"521","LOC_Os11g01340","glycolipid desaturation"
"522","LOC_Os11g01340","glycolipid desaturation"
"523","LOC_Os11g01340","glycolipid desaturation"
"524","LOC_Os11g01340","glycolipid desaturation"
"525","LOC_Os11g01340","glycolipid desaturation"
"526","LOC_Os11g01340","glycolipid desaturation"
"527","LOC_Os11g01340","glycolipid desaturation"
"528","LOC_Os11g01340","glycolipid desaturation"
"529","LOC_Os11g01340","glycolipid desaturation"
"530","LOC_Os11g01340","glycolipid desaturation"
"531","LOC_Os11g01340","glycolipid desaturation"
"532","LOC_Os11g01340","glycolipid desaturation"
"533","LOC_Os11g01340","glycolipid desaturation"
"534","LOC_Os11g01340","glycolipid desaturation"
"535","LOC_Os11g01340","glycolipid desaturation"
"536","LOC_Os11g01340","glycolipid desaturation"
"537","LOC_Os11g01340","glycolipid desaturation"
"538","LOC_Os12g13930","methionine degradation III"
"539","LOC_Os12g13930","ethanol fermentation to acetate"
"540","LOC_Os12g13930","mixed acid fermentation"
"541","LOC_Os12g13930","oxidative ethanol degradation I"
"542","LOC_Os12g13930","sucrose degradation to ethanol and lactate (anaerobic)"
"543","LOC_Os12g13930","fatty acid elongation -- saturated"
"544","LOC_Os12g13930","phenylalanine degradation III"
"545","LOC_Os12g13930","enterobactin biosynthesis"
"546","LOC_Os03g07840","salvage pathways of purine nucleosides"
"547","LOC_Os03g07840","purine nucleotides <i>de novo</i> biosynthesis II"
"548","LOC_Os03g07840","purine nucleotides <i>de novo</i> biosynthesis I"
"549","LOC_Os07g46410","thioredoxin pathway"
"550","LOC_Os07g46410","branched-chain &alpha;-keto acid dehydrogenase complex"
"551","LOC_Os02g57180","brassinosteroid biosynthesis II"
"552","LOC_Os02g57180","dTDP-L-rhamnose biosynthesis I"
"553","LOC_Os01g51320","heme biosynthesis II"
"554","LOC_Os01g51320","chlorophyllide <i>a</i> biosynthesis"
"555","LOC_Os12g09460","betanidin degradation"
"556","LOC_Os09g21110","tRNA charging pathway"
"557","LOC_Os09g21110","tRNA charging pathway"
"558","LOC_Os05g47840","<i>cis</i>-zeatin biosynthesis"
"559","LOC_Os01g67540","flavonoid biosynthesis"
"560","LOC_Os01g67540","phenylpropanoid biosynthesis"
"561","LOC_Os01g28030","betanidin degradation"
"562","LOC_Os02g54010","triacylglycerol degradation"
"563","LOC_Os10g32980","cellulose biosynthesis"
"564","LOC_Os01g46250","triacylglycerol degradation"
"565","LOC_Os02g47850","arginine biosynthesis II (acetyl cycle)"
"566","LOC_Os02g47850","arginine biosynthesis I"
"567","LOC_Os02g47850","de novo biosynthesis of pyrimidine ribonucleotides"
"568","LOC_Os02g47850","purine nucleotides <i>de novo</i> biosynthesis II"
"569","LOC_Os02g47850","purine nucleotides <i>de novo</i> biosynthesis I"
"570","LOC_Os02g47850","salvage pathways of purine nucleosides II (plant)"
"571","LOC_Os02g47850","purine nucleotides <i>de novo</i> biosynthesis I"
"572","LOC_Os04g52320","homogalacturonan degradation"
"573","LOC_Os04g57950","de novo biosynthesis of pyrimidine ribonucleotides"
"574","LOC_Os03g40330","cellulose biosynthesis"
"575","LOC_Os01g12490","IAA biosynthesis I"
"576","LOC_Os02g38440","methionine degradation III"
"577","LOC_Os02g38440","enterobactin biosynthesis"
"578","LOC_Os02g38440","ethanol fermentation to acetate"
"579","LOC_Os02g38440","mixed acid fermentation"
"580","LOC_Os02g38440","oxidative ethanol degradation I"
"581","LOC_Os02g38440","sucrose degradation to ethanol and lactate (anaerobic)"
"582","LOC_Os02g38440","phenylalanine degradation III"
"583","LOC_Os05g38910","pentose phosphate pathway (oxidative branch)"
"584","LOC_Os01g45060","homogalacturonan degradation"
"585","LOC_Os07g44660","xylose degradation"
"586","LOC_Os01g18120","brassinosteroid biosynthesis II"
"587","LOC_Os05g48450","pantothenate biosynthesis II"
"588","LOC_Os05g48450","valine degradation I"
"589","LOC_Os05g48450","valine biosynthesis"
"590","LOC_Os05g48450","pantothenate biosynthesis I"
"591","LOC_Os05g48450","leucine degradation I"
"592","LOC_Os05g48450","leucine biosynthesis"
"593","LOC_Os05g48450","isoleucine degradation I"
"594","LOC_Os05g48450","isoleucine biosynthesis from threonine"
"595","LOC_Os01g22336","betanidin degradation"
"596","LOC_Os07g13980","starch biosynthesis"
"597","LOC_Os04g58580","GDP-mannose metabolism"
"598","LOC_Os04g58580","ascorbate biosynthesis"
"599","LOC_Os02g33390","homogalacturonan degradation"
"600","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"601","LOC_Os04g12710","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"602","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"603","LOC_Os04g12710","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"604","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"605","LOC_Os04g12710","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"606","LOC_Os04g12710","cytokinins-<i>O</i>-glucoside biosynthesis"
"607","LOC_Os04g12710","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"608","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"609","LOC_Os04g12710","cytokinins-<i>O</i>-glucoside biosynthesis"
"610","LOC_Os04g12710","cytokinins-<i>O</i>-glucoside biosynthesis"
"611","LOC_Os04g12710","IAA conjugate biosynthesis I"
"612","LOC_Os04g12710","IAA conjugate biosynthesis II"
"613","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"614","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"615","LOC_Os04g12710","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"616","LOC_Os04g12710","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"617","LOC_Os04g12710","cytokinins-<i>O</i>-glucoside biosynthesis"
"618","LOC_Os04g12710","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"619","LOC_Os03g08660","cysteine biosynthesis I"
"620","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"621","LOC_Os05g45100","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"622","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"623","LOC_Os05g45100","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"624","LOC_Os05g45100","cytokinins-<i>O</i>-glucoside biosynthesis"
"625","LOC_Os05g45100","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"626","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"627","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"628","LOC_Os05g45100","cytokinins-<i>O</i>-glucoside biosynthesis"
"629","LOC_Os05g45100","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"630","LOC_Os05g45100","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"631","LOC_Os05g45100","cytokinins-<i>O</i>-glucoside biosynthesis"
"632","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"633","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"634","LOC_Os05g45100","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"635","LOC_Os05g45100","cytokinins-<i>O</i>-glucoside biosynthesis"
"636","LOC_Os05g45100","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"637","LOC_Os07g32060","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"638","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"639","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"640","LOC_Os07g32060","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"641","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"642","LOC_Os07g32060","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"643","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"644","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"645","LOC_Os07g32060","cytokinins-<i>O</i>-glucoside biosynthesis"
"646","LOC_Os07g32060","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"647","LOC_Os07g32060","cytokinins-<i>O</i>-glucoside biosynthesis"
"648","LOC_Os07g32060","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"649","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"650","LOC_Os07g32060","cytokinins-<i>O</i>-glucoside biosynthesis"
"651","LOC_Os07g32060","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"652","LOC_Os07g32060","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"653","LOC_Os07g32060","cytokinins-<i>O</i>-glucoside biosynthesis"
"654","LOC_Os10g07970","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"655","LOC_Os10g07970","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"656","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"657","LOC_Os10g07970","cytokinins-<i>O</i>-glucoside biosynthesis"
"658","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"659","LOC_Os10g07970","cytokinins-<i>O</i>-glucoside biosynthesis"
"660","LOC_Os10g07970","cytokinins-<i>O</i>-glucoside biosynthesis"
"661","LOC_Os10g07970","cytokinins-<i>O</i>-glucoside biosynthesis"
"662","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"663","LOC_Os10g07970","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"664","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"665","LOC_Os10g07970","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"666","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"667","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"668","LOC_Os10g07970","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"669","LOC_Os10g07970","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"670","LOC_Os10g07970","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"671","LOC_Os09g29740","&beta;-alanine betaine biosynthesis"
"672","LOC_Os09g29740","&beta;-alanine betaine biosynthesis"
"673","LOC_Os09g29740","&beta;-alanine betaine biosynthesis"
"674","LOC_Os05g45240","nicotine degradation II"
"675","LOC_Os11g08760","homogalacturonan degradation"
"676","LOC_Os07g30369","cytokinins-<i>O</i>-glucoside biosynthesis"
"677","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"678","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"679","LOC_Os07g30369","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"680","LOC_Os07g30369","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"681","LOC_Os07g30369","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"682","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"683","LOC_Os07g30369","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"684","LOC_Os07g30369","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"685","LOC_Os07g30369","cytokinins-<i>O</i>-glucoside biosynthesis"
"686","LOC_Os07g30369","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"687","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"688","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"689","LOC_Os07g30369","cytokinins-<i>O</i>-glucoside biosynthesis"
"690","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"691","LOC_Os07g30369","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"692","LOC_Os07g30369","cytokinins-<i>O</i>-glucoside biosynthesis"
"693","LOC_Os04g32150","tryptophan degradation III (eukaryotic)"
"694","LOC_Os06g25439","brassinosteroid biosynthesis II"
"695","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"696","LOC_Os05g45200","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"697","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"698","LOC_Os05g45200","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"699","LOC_Os05g45200","cytokinins-<i>O</i>-glucoside biosynthesis"
"700","LOC_Os05g45200","cytokinins-<i>O</i>-glucoside biosynthesis"
"701","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"702","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"703","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"704","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"705","LOC_Os05g45200","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"706","LOC_Os05g45200","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"707","LOC_Os05g45200","cytokinins-<i>O</i>-glucoside biosynthesis"
"708","LOC_Os05g45200","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"709","LOC_Os05g45200","cytokinins-<i>O</i>-glucoside biosynthesis"
"710","LOC_Os05g45200","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"711","LOC_Os05g45200","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"712","LOC_Os08g04650","homogalacturonan degradation"
"713","LOC_Os01g31580","nicotine degradation II"
"714","LOC_Os09g15420","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"715","LOC_Os09g15420","galactose degradation II"
"716","LOC_Os09g15420","UDP-glucose conversion"
"717","LOC_Os09g15420","enterobactin biosynthesis"
"718","LOC_Os09g15420","brassinosteroid biosynthesis II"
"719","LOC_Os09g15420","dTDP-L-rhamnose biosynthesis I"
"720","LOC_Os03g52690","valine biosynthesis"
"721","LOC_Os03g52690","isoleucine biosynthesis from threonine"
